paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 4 GE,SIMPLIFIED T3,"Bedrijven moeten transitiekosten, overheids- of bedrijfsomscholingssubsidies subsidiëren voor specifieke beroepen en sectoren.",-66.19500000000002,28.13333333333334,9.333333333333334,3.0833333333333335,12.0,1.0,1.0,112,37,12,12,1,1,8,7,6,0,1,0,0,0,0,0,0,0
Artikel 4 GE,SIMPLIFIED T3,Ze mogen de transitiekosten niet afsnijdenDe gemeenschap en de overheid zouden subsidies voor kinderopvang kunnen verstrekken aan ouders die een omscholing volgen of een hogere opleiding volgen.,3.9633333333333702,24.133333333333333,6.185185185185185,2.074074074074074,27.0,1.0,0.8888888888888888,167,56,27,24,1,1,9,9,6,0,2,0,1,0,1,0,0,0
Artikel 4 GE,SIMPLIFIED T3,"De gemeenschap en de overheid kunnen ouders ook stimulerenOverheden zouden kunnen investeren in digitale platforms, branchepartnerschappen met massale open online cursussen.",-23.965714285714256,23.63809523809524,7.190476190476191,2.4761904761904763,21.0,1.0,0.9523809523809523,151,52,21,20,1,1,9,8,6,0,3,0,0,0,1,0,1,0
Artikel 4 GE,SIMPLIFIED T3,Ze kunnen ook proberen bedrijven te overtuigen om te adopteren,19.025000000000013,20.0,5.3,2.1,10.0,1.0,0.9,53,21,10,9,1,1,4,4,1,0,1,0,1,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Sinds het einde van de 20ste eeuw zijn er nieuwe mogelijkheden ontstaan om data te verzamelen en analyseren door technologische ontwikkelingen.
",24.3771428571429,17.923809523809524,5.809523809523809,1.9047619047619047,21.0,1.0,1.0,122,40,21,21,1,1,6,5,6,1,0,0,0,0,0,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,"De politie heeft veel interesse getoond in de opkomst van 'big data' en de groeiende mogelijkheden van AI in de 21ste eeuw.
",61.45045454545456,12.436363636363637,4.5,1.4545454545454546,22.0,1.0,0.8181818181818182,99,32,22,18,1,1,6,2,6,0,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Het gebruik van deze technologieën door de politie wordt algoritmische surveillance genoemd.,25.45500000000002,14.8,6.666666666666667,2.0,12.0,1.0,1.0,80,24,12,12,1,1,6,3,3,0,1,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Het omvat algoritmische systemen die gegevens classificeren, opslaan, combineren en doorzoeken met behulp van regels en machine learning-algoritmen om patronen en bruikbare kennis in grote datasets te voorspellen.
",-8.913571428571412,24.05714285714286,6.535714285714286,2.2142857142857144,28.0,1.0,0.9285714285714286,183,62,28,26,1,1,13,9,14,0,0,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Ondanks toegenomen regelgeving lijkt het gebruik van algoritmische surveillance eerder gestimuleerd te worden dan beperkt.,-0.14999999999998082,19.333333333333332,7.133333333333334,2.2666666666666666,15.0,1.0,1.0,107,34,15,15,1,1,8,5,5,0,1,0,0,1,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,Dit roept de vraag op of de huidige controlemechanismen voldoende zijn om alle burgers te beschermen tegen de mogelijke gevolgen van algoritmische surveillance door de politie.,17.75269230769233,19.630769230769232,5.769230769230769,1.9230769230769231,26.0,1.0,0.8846153846153846,150,50,26,23,1,1,10,6,3,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Het doel van deze bijdrage is om te onderzoeken of de huidige controle- en handhavingsmechanismen voor het gebruik van algoritmische surveillance door de politie herzien moeten worden.,22.763333333333353,16.725925925925925,5.777777777777778,1.8518518518518519,27.0,1.0,0.9259259259259259,156,50,27,25,1,1,10,4,4,1,2,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"In het eerste deel van het artikel worden drie socio-technische ontwikkelingen besproken die het huidige kader onder druk zetten.
",27.255263157894774,16.02105263157895,5.7894736842105265,1.894736842105263,19.0,1.0,0.8947368421052632,110,36,19,17,1,1,5,4,3,0,1,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,In het tweede deel wordt gekeken naar de huidige controle- en handhavingsmechanismen vanuit de relationele ethiek om te verkennen hoe we kunnen leren en de controlemechanismen kunnen heroverwegen.,3.1721428571428767,19.771428571428572,5.964285714285714,2.0714285714285716,28.0,1.0,0.8571428571428571,167,58,28,24,1,1,8,6,7,0,3,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"De opkomst van algoritmische surveillance in het politiewerk zorgt voor drie sociotechnische ontwikkelingen die het traditionele controle- en handhavingskader onder druk zetten: 1) fragmentatie en privatisering van politiewerk, 2) democratisering van surveillance en 3) toename van collectieve schade en sociale gevolgen.",-20.48731707317073,30.058536585365857,6.682926829268292,2.1951219512195124,41.0,1.0,0.7804878048780488,274,90,41,32,1,1,18,14,14,0,0,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Deze ontwikkelingen zijn met elkaar verweven en moeten als samenhangend worden gezien.,18.40500000000001,14.8,6.166666666666667,2.0833333333333335,12.0,1.0,1.0,74,25,12,12,1,1,3,3,3,1,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Ten eerste is er sinds het einde van de 20ste eeuw een toename van samenwerking met de private sector in het politiewerk, als gevolg van de groeiende macht van technologiebedrijven en bezuinigingen in de publieke sector.",29.29500000000001,18.844444444444445,5.083333333333333,1.6666666666666667,36.0,1.0,0.75,183,60,36,27,1,1,8,4,7,1,0,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Dit heeft geleid tot de afhankelijkheid van technologiebedrijven en verschuiving van machtsverhoudingen naar de private sector, wat de transparantie en controle negatief beïnvloedt.",6.9334782608695775,19.63478260869565,6.826086956521739,2.0869565217391304,23.0,1.0,0.8260869565217391,157,48,23,19,1,1,9,6,7,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Politiewerk wordt steeds meer platform policing, waarbij digitale platformen en opsporingstechnologieën worden gebruikt.",-14.606153846153836,17.50769230769231,8.153846153846153,2.4615384615384617,13.0,1.0,1.0,106,32,13,13,1,1,8,4,5,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Ten tweede is er sprake van een 'democratisering' van surveillance, waarbij een groter deel van de bevolking onder surveillance komt te staan.",46.06863636363637,16.072727272727274,5.318181818181818,1.6363636363636365,22.0,1.0,0.8181818181818182,117,36,22,18,1,1,5,4,3,1,0,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Politiediensten en technologiebedrijven spelen hierin een grotere rol, wat resulteert in een toenemend risico van machtsmisbruik door zowel de staat als private actoren.",10.611739130434785,17.895652173913046,6.304347826086956,2.0434782608695654,23.0,1.0,0.9565217391304348,145,47,23,22,1,1,8,5,8,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Voorbeelden hiervan zijn het gebruik van 'intelligent' cameratoezicht voor diverse doeleinden en de uitbreiding van grootschalige surveillancepraktijken.,-14.455294117647018,20.917647058823533,7.882352941176471,2.411764705882353,17.0,1.0,0.9411764705882353,134,41,17,16,1,1,10,6,6,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Ten derde is er een groeiende trend van collectieve en sociale schade naast individuele schade.,67.53000000000003,11.333333333333336,5.333333333333333,1.4666666666666666,15.0,1.0,0.9333333333333333,80,22,15,14,1,1,4,2,3,1,0,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Big data-analyses vinden plaats op geaggregeerd niveau, waardoor het op het eerste gezicht lijkt dat er geen persoonsgegevens worden verwerkt.",34.25500000000001,14.0,6.05,1.8,20.0,1.0,0.9,121,36,20,18,1,1,6,3,4,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Een gevolg hiervan is sociale ongelijkheid, waarbij bepaalde groepen of gemeenschappen onevenredig worden getroffen door de reproduceerbaarheid van onregelmatigheden en afwijkingen in big data-sets.",-25.499999999999986,22.933333333333334,7.208333333333333,2.4583333333333335,24.0,1.0,1.0,173,59,24,24,1,1,13,8,7,1,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Kwetsbare groepen zijn vaak het doelwit van deze technologieën, wat leidt tot cumulatieve nadelen, discriminatie en oneerlijke behandeling.",9.965000000000014,20.53333333333333,6.611111111111111,2.111111111111111,18.0,1.0,1.0,119,38,18,18,1,1,9,6,7,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Dit is bijvoorbeeld duidelijk zichtbaar bij predictive policing, waar feedback loops en steekproefbias ervoor zorgen dat de politie steeds terugkeert naar dezelfde wijken, ongeacht de werkelijke misdaadcijfers.",16.4966666666667,22.651851851851852,6.703703703703703,1.9259259259259258,27.0,1.0,0.9629629629629629,181,52,27,26,1,1,13,8,10,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Dit resulteert in overmatig politietoezicht en stigmatisering van bepaalde wijken en gemeenschappen.,-16.84499999999999,21.46666666666667,7.333333333333333,2.5,12.0,1.0,0.9166666666666666,88,30,12,11,1,1,6,5,5,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Dit risico op discriminatie en stigmatisering wordt ook bevestigd in een uitspraak in Nederland over het gebruik van SyRI, een algoritme voor het opsporen van sociale fraude.",29.030000000000033,18.20740740740741,5.407407407407407,1.7777777777777777,27.0,1.0,0.8518518518518519,146,48,27,23,1,1,9,5,6,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"In het vervolg van deze bijdrage reflecteer ik op de vraag of de huidige controlemechanismen kunnen omgaan met deze ontwikkelingen, vanuit het perspectief van relationele ethiek.",17.75269230769233,18.092307692307696,5.8076923076923075,1.9230769230769231,26.0,1.0,0.8461538461538461,151,50,26,22,1,1,8,5,8,0,1,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Sociotechnische ontwikkelingen zetten traditionele controle- en handhavingsmechanismen onder druk, en het is de vraag of het huidige juridische kader voldoende democratische waarborgen biedt.",-7.77956521739128,19.63478260869565,7.217391304347826,2.260869565217391,23.0,1.0,0.9130434782608695,166,52,23,21,1,1,10,6,4,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Hoewel er regels zijn voor gegevensbescherming, zoals toezichtsorganen, functionarissen voor gegevensbescherming en gegevensbeschermingseffectbeoordelingen (DPIA's), zijn deze instrumenten vaak beperkt in hun reikwijdte.",-33.52739130434779,19.63478260869565,8.347826086956522,2.5652173913043477,23.0,1.0,0.8695652173913043,192,59,23,20,1,1,8,6,8,2,0,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,"Ze leggen de nadruk op informatieveiligheid en formele naleving, maar beschermen fundamentele rechten, met name volgens artikel 8 van het EVRM, krijgen niet voldoende aandacht.",19.028000000000024,18.0,5.92,1.92,25.0,1.0,1.0,148,48,25,25,1,1,11,5,6,0,0,0,1,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Het democratische karakter van deze instrumenten is ook beperkt, omdat burgers en het maatschappelijk middenveld niet worden betrokken.",14.665000000000031,20.53333333333333,6.444444444444445,2.0555555555555554,18.0,1.0,1.0,116,37,18,18,1,1,8,6,3,1,1,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Daarnaast is de politie niet verplicht om DPIA's openbaar te maken en ontbreken standaarden en profielen voor functionarissen voor gegevensbescherming, wat de publieke controle bemoeilijkt.",14.498846153846177,21.16923076923077,6.230769230769231,1.9615384615384615,26.0,1.0,0.8846153846153846,162,51,26,23,1,1,12,7,7,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Het huidige wettelijke kader is beperkt tot de toepassingen van algoritmische surveillance die persoonsgegevens verzamelen en verwerken.,-9.478823529411759,23.270588235294117,7.0,2.3529411764705883,17.0,1.0,1.0,119,40,17,17,1,1,9,7,7,1,0,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"De EU heeft echter een voorstel voor een AI-wet gepubliceerd, met als doel de bescherming van grondrechten tegen de negatieve gevolgen van AI en het harmoniseren van regelgeving in lidstaten.",26.925000000000033,22.66666666666667,5.333333333333333,1.7666666666666666,30.0,1.0,0.8666666666666667,160,53,30,26,1,1,9,8,6,0,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"De wet verdeelt de nadelige gevolgen van AI in risicocategorieën en benoemt zowel individuele als maatschappelijke risico's, hoewel het niet specifiek aangeeft wat deze risico's inhouden.",9.215000000000021,21.200000000000003,5.642857142857143,2.0,28.0,1.0,0.9285714285714286,158,56,28,26,1,1,10,7,8,0,0,0,0,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Wat betreft controle- en handhavingsmechanismen is het voorstel hoopgevend.,9.700000000000008,12.488888888888889,7.222222222222222,2.2222222222222223,9.0,1.0,1.0,65,20,9,9,1,1,5,2,2,1,0,0,0,0,1,1,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Lidstaten moeten nationale autoriteiten aanstellen voor toezicht op AI-toepassingen en als contactpunt fungeren.,-14.606153846153836,20.58461538461539,7.615384615384615,2.4615384615384617,13.0,1.0,1.0,99,32,13,13,1,1,8,5,4,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Ook wordt gesuggereerd dat handhavingsmechanismen kunnen worden versterkt door middel van een Europees coördinatiemechanisme en audits van AI-systemen met vereisten voor documentatie, traceerbaarheid en transparantie.",-14.811999999999951,21.200000000000003,7.64,2.32,25.0,1.0,0.92,191,58,25,23,1,1,10,7,10,0,3,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Er wordt ook een systeem voorgesteld om hoogrisico autonome AI-toepassingen te registreren in een openbare EU-databank en ze moeten voldoen aan dwingende voorschriften en conformiteitsbeoordelingen ondergaan voordat ze op de Europese markt worden toegelaten.,-9.31617647058821,24.188235294117646,6.588235294117647,2.1470588235294117,34.0,1.0,0.9117647058823529,224,73,34,31,1,1,16,9,10,0,3,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Niettemin blijven er onduidelijkheden over de concrete toepassing en handhaving van deze beoordelingen en voldoen de mechanismen niet aan democratische normen doordat burgers en het maatschappelijk middenveld er niet bij betrokken worden.,-2.7762499999999832,24.05,6.4375,2.09375,32.0,1.0,0.84375,206,67,32,27,1,1,15,9,7,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Bovendien hebben burgers geen mogelijkheid om een klacht in te dienen bij de nationale toezichthoudende autoriteit als zij van mening zijn dat de wet niet wordt nageleefd.,35.29666666666668,18.20740740740741,5.333333333333333,1.7037037037037037,27.0,1.0,0.9629629629629629,144,46,27,26,1,1,7,5,3,1,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Hieronder reflecteer ik op wat we kunnen leren van relationele ethiek, geïnspireerd door de Ubuntufilosofie, om op een andere manier na te denken over controle in de algoritmische politiepraktijk, rekening houdend met de besproken sociotechnische ontwikkelingen.",-13.004999999999974,25.511111111111113,6.194444444444445,2.1666666666666665,36.0,1.0,0.9166666666666666,223,78,36,33,1,1,13,10,12,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Ubuntufilosofie vindt zijn oorsprong in Afrikaanse filosofie uit landen ten zuiden van de Sahara.,41.55357142857145,8.457142857142857,5.928571428571429,1.7857142857142858,14.0,1.0,1.0,83,25,14,14,1,1,4,1,3,1,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Ubuntufilosofie verschilt van traditionele rationele ethiek doordat het de menselijke waardigheid niet baseert op autonomie, zoals in Kantiaanse ethiek, maar op het vermogen van mensen om op een gemeenschappelijke manier met anderen om te gaan.",11.778571428571446,23.142857142857146,5.914285714285715,1.8857142857142857,35.0,1.0,0.8285714285714286,207,66,35,29,1,1,13,8,9,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Mensenrechtenschendingen worden gezien als schadelijk voor het vermogen van mensen om gemeenschappelijke relaties, identiteit en solidariteit aan te gaan.",-12.81842105263155,20.231578947368423,7.052631578947368,2.3684210526315788,19.0,1.0,1.0,134,45,19,19,1,1,7,6,4,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Daarom moet menselijke waardigheid worden begrepen als het vermogen van mensen om op een gemeenschappelijke manier met anderen om te gaan.,28.40571428571431,19.82857142857143,5.571428571428571,1.8571428571428572,21.0,1.0,0.9523809523809523,117,39,21,20,1,1,6,6,1,0,2,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,"Sommige computerwetenschappers, geïnspireerd door Ubuntufilosofie, stellen voor om een fundamentele verschuiving te maken van rationele ethiek naar relationele ethiek in het denken over algoritmische onrechtvaardigheid en AI-bestuur.",-24.236666666666647,22.651851851851852,7.555555555555555,2.4074074074074074,27.0,1.0,0.9629629629629629,204,65,27,26,1,1,12,8,12,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Relationele ethiek dwingt ons om onze aannames opnieuw te onderzoeken, machtsonevenwichtigheden te bevragen en rekening te houden met de bredere, onderling verbonden achtergrond waarin algoritmische systemen ontstaan en worden ingezet om het welzijn van de meest kwetsbaren te beschermen.",-14.965384615384593,27.90769230769231,6.333333333333333,2.1538461538461537,39.0,1.0,0.8461538461538461,247,84,39,33,1,1,18,12,12,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Deze visie impliceert dat schade en onrechtvaardigheid veroorzaakt door algoritmische systemen niet los kunnen worden gezien van de filosofische principes van technologie en de economische, politieke en sociale structuren die het mede vormgeven.",1.5763636363636593,26.53333333333333,6.393939393939394,2.0303030303030303,33.0,1.0,0.8787878787878788,211,67,33,29,1,1,13,11,8,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Hoe kan deze visie worden verzoend met een politie- en justitie-apparaat dat steeds meer surveillance en samenwerking met de private sector vraagt?,42.22318181818183,14.254545454545454,5.636363636363637,1.6818181818181819,22.0,1.0,0.9090909090909091,124,37,22,20,1,1,6,3,4,0,2,0,0,0,1,1,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Dit zou betekenen dat ook het politiewerk moet vertrekken vanuit dezelfde ethiek, waarbij de focus ligt op het beschermen van collectieve veiligheid.",26.841363636363653,19.709090909090907,5.7272727272727275,1.8636363636363635,22.0,1.0,0.9545454545454546,126,41,22,21,1,1,8,6,4,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Echter, het huidige beleid interpreteert veiligheid",17.445000000000025,15.733333333333333,7.5,2.1666666666666665,6.0,1.0,1.0,45,13,6,6,1,1,3,2,1,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,vaak,121.22000000000001,0.4,4.0,1.0,1.0,1.0,1.0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"op een beperkte manier, gericht op criminaliteitsbestrijding en handhaving van de openbare orde.",4.9169230769230925,14.430769230769233,6.3076923076923075,2.230769230769231,13.0,1.0,0.9230769230769231,82,29,13,12,1,1,5,3,2,0,0,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Soms draait het zelfs meer om politieke motieven en het creëren van de illusie van hard optreden tegen criminaliteit, als een vorm van ""surveillance theater"".",42.71600000000004,18.0,5.2,1.64,25.0,1.0,0.88,130,41,25,22,1,1,8,5,4,0,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Vanuit een collectieve visie op veiligheid, die tot doel heeft de veiligheid van alle burgers te waarborgen, is het belangrijk om aandacht te besteden aan andere oorzaken van onveiligheid.",25.70344827586209,24.01379310344828,5.413793103448276,1.793103448275862,29.0,1.0,0.896551724137931,157,52,29,26,1,1,10,9,5,1,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Veiligheid omvat meer dan alleen bescherming tegen criminaliteit:,-2.209999999999974,13.200000000000001,7.125,2.375,8.0,1.0,1.0,57,19,8,8,1,1,3,2,2,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"het omvat ook aspecten zoals gezond eten, schoon water, huisvesting, basisinkomen, gezondheidszorg, onderwijs en werk, evenals het vermijden van discriminatie, pesten, haat, geweld en excessieve overheidscontrole.",-14.785769230769187,25.78461538461539,6.846153846153846,2.3076923076923075,26.0,1.0,0.9230769230769231,178,60,26,24,1,1,10,10,10,0,0,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Helaas worden deze sociale en economische rechten vaak niet meegenomen in het veiligheidsbeleid.,11.424615384615402,14.430769230769233,6.384615384615385,2.1538461538461537,13.0,1.0,1.0,83,28,13,13,1,1,5,3,2,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Als we deze visie hanteren, wordt het duidelijk dat encryptie essentieel is om mensenrechten en de meest kwetsbare mensen in de samenleving te beschermen.",41.47500000000001,19.6,5.375,1.6666666666666667,24.0,1.0,0.9583333333333334,129,40,24,23,1,1,8,6,5,1,1,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,Het plaatsen van achterdeurtjes in technologie belemmert bijvoorbeeld de veiligheid van activisten en journalisten die democratische controle uitoefenen.,-13.534999999999986,27.200000000000003,7.5,2.388888888888889,18.0,1.0,0.9444444444444444,135,43,18,17,1,1,11,9,4,0,0,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Gezien het huidige politieke klimaat is het echter onwaarschijnlijk dat veiligheid als sociale veiligheid wordt beschouwd.,26.682500000000015,16.400000000000002,6.625,1.9375,16.0,1.0,0.875,106,31,16,14,1,1,8,4,2,1,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Daarom moeten we nadenken over manieren om controlemechanismen te verfijnen, zodat de meest kwetsbare mensen in de samenleving beschermd worden.",4.645000000000024,18.0,6.15,2.15,20.0,1.0,0.95,123,43,20,19,1,1,7,5,6,0,2,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,"Als we kijken naar controle- en handhavingsmechanismen voor algoritmische surveillance vanuit het perspectief van relationele ethiek, zien we dat het ""rationele"" controlekader, dat gebaseerd is op gegevensbescherming, tekort schiet.",-9.30344827586205,24.01379310344828,6.793103448275862,2.206896551724138,29.0,1.0,0.896551724137931,197,64,29,26,1,1,10,9,10,1,0,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,"Met name de manier waarop dit in de praktijk en in nationale politiewetgeving wordt vertaald, is problematisch.",35.309411764705914,13.858823529411765,5.470588235294118,1.8235294117647058,17.0,1.0,0.8823529411764706,93,31,17,15,1,1,5,3,3,1,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Het rationele kader gaat uit van mondige individuen die hun rechten individueel kunnen beschermen door middel van informatieverzoeken, maar houdt geen rekening met kwetsbare groepen.",12.260000000000023,19.6,6.24,2.0,25.0,1.0,0.96,156,50,25,24,1,1,10,6,6,0,1,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Niet alle betrokkenen zijn gelijk.,32.56000000000002,10.0,5.8,2.0,5.0,1.0,1.0,29,10,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Ze hebben verschillende inzichten, kennisniveaus, besluitvaardigheid, bereidheid om hun gegevens bekend te maken en individuele kwetsbaarheden.",-26.192499999999985,26.400000000000002,7.75,2.5625,16.0,1.0,1.0,124,41,16,16,1,1,8,8,5,0,1,0,1,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Factoren zoals leeftijd, mentale capaciteit, armoederisico, geletterdheid en geslacht kunnen invloed hebben op het genot en de uitoefening van individuele rechten met betrekking tot gegevensbescherming.",-18.195999999999966,21.200000000000003,6.96,2.36,25.0,1.0,0.96,174,59,25,24,1,1,13,7,8,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Daarom moet controle verder gaan dan louter statische technische oplossingen en formele naleving van de wet.,42.54500000000003,11.4,5.75,1.75,16.0,1.0,1.0,92,28,16,16,1,1,6,2,5,0,1,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T4P1,Het moet een praktijk zijn die rekening houdt met de dynamische historische context en sociaal-technische praktijken waarin technologie is ingebed.,30.02500000000002,20.0,6.35,1.85,20.0,1.0,1.0,127,37,20,20,1,1,9,6,5,2,1,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Het moet aandacht hebben voor machtsverhoudingen tussen verschillende betrokken actoren en zich richten op de bescherming van de meest kwetsbare mensen in de samenleving.,23.85000000000001,19.6,6.083333333333333,1.875,24.0,1.0,0.9166666666666666,146,45,24,22,1,1,9,6,3,0,2,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,De relationele controle vereist dat de belangen van de meest kwetsbaren en hun vertegenwoordigers worden betrokken bij het beleid en de controlemechanismen die gebaseerd zijn op het sociaal-technische proces van algoritmische surveillance.,-5.419999999999966,25.3,6.46875,2.125,32.0,1.0,0.84375,207,68,32,27,1,1,12,10,8,1,1,0,0,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Transparantie is ook essentieel om te voorkomen dat vooroordelen en fouten leiden tot schendingen van mensenrechten, zoals aangegeven door het Federaal Instituut voor de bescherming en bevordering van de rechten van de mens (FIRM).",18.05441176470591,23.011764705882356,5.705882352941177,1.8235294117647058,34.0,1.0,0.8529411764705882,194,62,34,29,1,1,12,8,9,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Op dit moment weten mensen in België vaak niet welke beslissingen de overheid neemt met behulp van algoritmen, en het is ook niet altijd duidelijk hoe persoonsgegevens worden verwerkt.",31.5379310344828,18.49655172413793,5.310344827586207,1.7241379310344827,29.0,1.0,0.9655172413793104,154,50,29,28,1,1,6,5,5,1,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Om hiermee rekening te houden, moeten controlemechanismen worden heroverwogen.",-27.899999999999956,16.933333333333334,7.555555555555555,2.6666666666666665,9.0,1.0,1.0,68,24,9,9,1,1,4,3,2,0,2,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Ze moeten asymmetrische machtsrelaties en de toenemende macht van technologiebedrijven in overweging nemen en collectieve en sociale schade voorkomen.,-3.9131578947367984,22.33684210526316,6.894736842105263,2.263157894736842,19.0,1.0,0.8947368421052632,131,43,19,17,1,1,8,7,6,0,1,0,1,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Voordat er geïnvesteerd wordt in het ontwerpen van een bepaalde technologie door de politie, moet er een democratische evidence-based proportionaliteitstoets worden uitgevoerd, waarbij burgers betrokken worden bij de besluitvorming.",-6.386206896551723,24.01379310344828,6.931034482758621,2.1724137931034484,29.0,1.0,0.8620689655172413,201,63,29,25,1,1,14,9,5,0,4,0,0,0,1,0,0,1
