paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 1 AI,SIMPLIFIED T4P2,"Dit centrum moet politiek verankerd zijn, zodat snel beleid kan worden ontwikkeld indien nodig.",35.51071428571431,14.171428571428573,5.714285714285714,1.8571428571428572,14.0,1.0,1.0,80,26,14,14,1,1,4,3,1,1,3,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Vooral bij grootschalige surveillance door de politie is het belangrijk om de bevolking te betrekken bij besluitvorming om de legitimiteit ervan te waarborgen.,17.968260869565228,23.11304347826087,5.913043478260869,1.9565217391304348,23.0,1.0,0.782608695652174,136,45,23,18,1,1,9,8,6,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,"Volgens een recent rapport van de WRR over kunstmatige intelligentie (AI) is het steeds belangrijker om het debat te voeren over welke doelen de samenleving wil bereiken en hoe, waarvoor en onder welke voorwaarden AI gebruikt moet worden.",23.554473684210564,21.51578947368421,5.184210526315789,1.7105263157894737,38.0,1.0,0.8421052631578947,197,65,38,32,1,1,10,6,7,1,3,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,"Een manier om dit te doen is bijvoorbeeld door het organiseren van openbare discussies, het raadplegen van het publiek, burgerjury's en het ondersteunen van burgerwetenschapsinitiatieven.",1.4834615384615581,22.707692307692312,6.115384615384615,2.1153846153846154,26.0,1.0,0.8076923076923077,159,55,26,21,1,1,9,8,5,1,0,0,0,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P2,"Door het publiek actief te betrekken bij dit proces, kan de overheid leren van de kennis en ervaring van burgers.",51.175000000000026,14.0,4.6,1.6,20.0,1.0,0.9,92,32,20,18,1,1,5,3,1,0,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Het is echter van cruciaal belang dat kwetsbare groepen en gemeenschappen een echte stem krijgen in besluitvormingsprocessen en dat dit niet alleen voor de show is.,40.52961538461541,13.476923076923079,5.3076923076923075,1.6538461538461537,26.0,1.0,0.8846153846153846,138,43,26,23,1,1,6,2,3,2,0,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P2,Samenvattend biedt relationele controle interessante mogelijkheden om bestaande controlemechanismen te heroverwegen en rekening te houden met de sociale en technische ontwikkelingen die eerder in deze tekst zijn besproken.,-20.9992857142857,22.62857142857143,6.928571428571429,2.357142857142857,28.0,1.0,0.9285714285714286,194,66,28,26,1,1,13,8,7,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,In deze tekst heb ik nagedacht over de vraag of de huidige controle- en handhavingsmechanismen voor algoritmische surveillance heroverwogen moeten worden.,8.262857142857143,17.923809523809524,6.285714285714286,2.0952380952380953,21.0,1.0,0.9523809523809523,132,44,21,20,1,1,7,5,5,0,3,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Eerst heb ik drie ontwikkelingen besproken die de bestaande controlemechanismen onder druk zetten.,11.424615384615402,14.430769230769233,6.538461538461538,2.1538461538461537,13.0,1.0,1.0,85,28,13,13,1,1,4,3,3,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Vervolgens heb ik gekeken naar welke lessen,54.7014285714286,8.514285714285714,5.285714285714286,1.7142857142857142,7.0,1.0,1.0,37,12,7,7,1,1,2,1,2,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,we kunnen trekken als we controle- en handhavingsmechanismen voor algoritmische surveillance bekijken vanuit een relationeel perspectief.,-15.617499999999968,21.400000000000002,7.5,2.4375,16.0,1.0,0.9375,120,39,16,15,1,1,8,6,5,0,1,0,1,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Een voorlopig antwoord op de vraag is dat de drie genoemde ontwikkelingen laten zien dat het huidige kader niet voldoende is om hiermee om te gaan.,56.79884615384617,13.476923076923079,4.653846153846154,1.4615384615384615,26.0,1.0,0.8461538461538461,121,38,26,22,1,1,7,2,2,2,0,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P2,"Deze eerste verkenning van relationele controle laat zien dat de ""rationele"" controlemechanismen tekortschieten.",-8.098461538461526,20.58461538461539,7.461538461538462,2.3846153846153846,13.0,1.0,1.0,97,31,13,13,1,1,6,5,5,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P2,Het relationele perspectief biedt interessante mogelijkheden om verder na te denken over de gestelde vraag.,11.13000000000002,16.666666666666668,6.133333333333334,2.1333333333333333,15.0,1.0,1.0,92,32,15,15,1,1,5,4,4,0,0,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P2,"Het antwoord blijft voorlopig echter onzeker, omdat verder onderzoek nodig is om hier beter inzicht in te krijgen.",38.165000000000035,13.866666666666667,5.277777777777778,1.7777777777777777,18.0,1.0,1.0,95,32,18,18,1,1,6,3,2,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Deze tekst is gebaseerd op een toespraak waarin ik terugkijk op mijn carrière in België en Nederland.,60.19176470588238,11.505882352941178,4.9411764705882355,1.5294117647058822,17.0,1.0,0.9411764705882353,84,26,17,16,1,1,5,2,2,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Beide landen staan voor vergelijkbare uitdagingen, zoals een vergrijzende bevolking, energiecrisissen en de afname van industriële activiteiten.",-19.431764705882333,25.623529411764707,7.352941176470588,2.4705882352941178,17.0,1.0,1.0,125,42,17,17,1,1,7,8,6,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Maar ze hebben verschillende economische benaderingen.,-38.954999999999984,22.400000000000002,8.0,2.8333333333333335,6.0,1.0,1.0,48,17,6,6,1,1,3,3,1,0,1,1,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Nederland heeft de afgelopen jaren ingezet op een kleiner wordende overheid en marktwerking in verschillende sectoren.,10.820000000000032,21.400000000000002,6.375,2.125,16.0,1.0,1.0,102,34,16,16,1,1,9,6,3,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,In België speelt de overheid nog steeds een grote rol in de economie.,83.0092307692308,11.353846153846156,4.3076923076923075,1.3076923076923077,13.0,1.0,0.9230769230769231,56,17,13,12,1,1,2,2,0,0,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Hierdoor zijn er aanzienlijke verschillen ontstaan in overheidsuitgaven, concurrentievermogen en economische prestaties tussen Nederland en België.",-36.76749999999997,21.400000000000002,8.125,2.6875,16.0,1.0,0.9375,130,43,16,15,1,1,9,6,3,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,In dit artikel vergelijken we de economische dynamiek en het beleid van Nederland en België.,33.690000000000026,14.0,5.133333333333334,1.8666666666666667,15.0,1.0,0.9333333333333333,77,28,15,14,1,1,5,3,1,0,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Beide landen hebben te maken met vergelijkbare structurele veranderingen, net als veel andere Europese landen.",11.13000000000002,16.666666666666668,6.266666666666667,2.1333333333333333,15.0,1.0,0.9333333333333333,94,32,15,14,1,1,4,4,3,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Deze landen hebben te maken met vergrijzing, afname van de industrie en een grotere focus op de dienstensector.",42.86500000000002,13.866666666666667,5.111111111111111,1.7222222222222223,18.0,1.0,0.9444444444444444,92,31,18,17,1,1,4,3,4,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Nederland en België hebben echter een verschillende economische dynamiek en ontwikkeling doorgemaakt sinds de oliecrisissen in de jaren '70 en '80.,16.32000000000002,17.923809523809524,5.904761904761905,2.0,21.0,1.0,0.8571428571428571,124,42,21,18,1,1,7,5,3,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Het verschil in beleid speelde hierbij een belangrijke rol.,66.10000000000001,8.044444444444444,5.555555555555555,1.5555555555555556,9.0,1.0,1.0,50,14,9,9,1,1,4,1,0,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Door de oliecrisissen en de concurrentie van opkomende economieën zijn beide landen hard getroffen.,17.382142857142874,19.885714285714286,6.071428571428571,2.0714285714285716,14.0,1.0,0.9285714285714286,85,29,14,13,1,1,5,5,3,1,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Duurdere olie zorgde voor lagere consumptie en samen met goedkopere import leidde dit tot minder binnenlandse productie, wat resulteerde in verlies van banen, faillissementen en stijgende werkloosheid.",25.89666666666668,18.20740740740741,6.37037037037037,1.8148148148148149,27.0,1.0,0.9629629629629629,172,49,27,26,1,1,10,5,7,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit had ook negatieve gevolgen voor de overheidsfinanciën, met grotere begrotingstekorten en hogere staatsschulden als gevolg.",5.5325000000000095,18.900000000000002,6.8125,2.1875,16.0,1.0,1.0,109,35,16,16,1,1,6,5,3,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"De overheid moest noodlijdende bedrijven financieel ondersteunen, meer werkgelegenheid creëren en werkloosheidsuitkeringen verstrekken, wat leidde tot hogere begrotingstekorten.",-37.034999999999954,27.200000000000003,8.722222222222221,2.6666666666666665,18.0,1.0,1.0,157,48,18,18,1,1,10,9,6,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,De staatsschuld is sterk gestegen in zowel Nederland als België.,61.325000000000024,8.0,5.4,1.6,10.0,1.0,1.0,54,16,10,10,1,1,3,1,1,1,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,In Nederland is de staatsschuld verdubbeld van ongeveer 40% van het BBP in 1975 tot ongeveer 80% van het BBP in de jaren '80.,62.625000000000014,14.600000000000001,4.083333333333333,1.4166666666666667,24.0,1.0,0.6666666666666666,98,34,24,16,1,1,5,3,5,1,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,In België is de staatsschuld gestegen van 60% van het BBP tot meer dan 120% over dezelfde periode.,75.76500000000003,9.422222222222222,4.333333333333333,1.3333333333333333,18.0,1.0,0.9444444444444444,78,24,18,17,1,1,4,1,3,1,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Nederland profiteerde echter van extra inkomsten uit gaswinning, wat een voordeel was.",39.555000000000014,14.8,6.083333333333333,1.8333333333333333,12.0,1.0,1.0,73,22,12,12,1,1,5,3,2,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"In de jaren '80 ontstond er in Nederland een debat over de financiële positie en het functioneren van de overheid, met name de gebrekkige coördinatie en samenhang van het beleid.",32.56500000000002,20.0,4.866666666666666,1.7,30.0,1.0,0.8,146,51,30,24,1,1,9,6,4,0,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Om de overheidsfinanciën te saneren, de overheid effectiever en efficiënter te maken en het vertrouwen in het beleid te herstellen, is in Nederland in de jaren '80 een beleid van marktwerking, privatisering en verzelfstandiging geïmplementeerd.",-5.14142857142857,26.571428571428573,5.857142857142857,2.085714285714286,35.0,1.0,0.7142857142857143,205,73,35,25,1,1,12,11,9,1,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,De globalisering van de economie en de Europese integratie hebben hierbij een rol gespeeld.,29.467857142857163,14.171428571428573,5.5,1.9285714285714286,14.0,1.0,0.9285714285714286,77,27,14,13,1,1,6,3,1,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het economisch beleid richtte zich ook op matiging van de loonkosten met het Akkoord van Wassenaar in 1982.
",56.96500000000002,13.866666666666667,4.944444444444445,1.5555555555555556,18.0,1.0,0.9444444444444444,89,28,18,17,1,1,6,3,5,0,0,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,De bezuinigingen in de overheidssector werden gekoppeld aan een beleid dat gericht was op investeringen in het algemeen belang en het verminderen van consumptieve uitgaven in het overheidsbudget.,0.15071428571430445,24.05714285714286,5.964285714285714,2.107142857142857,28.0,1.0,0.8571428571428571,167,59,28,24,1,1,10,9,7,1,1,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Het Nederlandse industriebeleid veranderde ook van koers.,18.44428571428573,14.228571428571428,7.142857142857143,2.142857142857143,7.0,1.0,1.0,50,15,7,7,1,1,3,2,2,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"In plaats van steun te bieden aan bedrijven in nood, richtte het beleid zich op het creëren van groeikansen voor veelbelovende bedrijven.",53.75954545454549,16.072727272727274,5.181818181818182,1.5454545454545454,22.0,1.0,0.8636363636363636,114,34,22,19,1,1,6,4,3,0,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Er werden marktprincipes geïntroduceerd in sectoren waar dat voorheen niet het geval was, zoals openbaar vervoer, de zorgsector en zelfs het onderwijs.",30.686818181818197,19.709090909090907,5.7727272727272725,1.8181818181818181,22.0,1.0,0.9545454545454546,127,40,22,21,1,1,8,6,5,1,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"De rol van de overheid werd beperkt tot het coördineren in plaats van uitvoeren van taken, wat leidde tot verzelfstandiging van veel publieke activiteiten en privatisering van verschillende diensten.",19.86896551724141,21.255172413793105,5.827586206896552,1.8620689655172413,29.0,1.0,0.8275862068965517,169,54,29,24,1,1,10,7,4,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Dit beleid is in de loop der jaren aangepast en pragmatischer geworden.,46.605000000000025,14.8,4.916666666666667,1.75,12.0,1.0,1.0,59,21,12,12,1,1,3,3,1,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Het heeft geleid tot afbouw van subsidies en een meer zakelijke aanpak van veel activiteiten.,44.97000000000003,14.0,5.2,1.7333333333333334,15.0,1.0,0.9333333333333333,78,26,15,14,1,1,3,3,3,0,1,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Door meer vrijheid en slimme regulering, met concurrentie tussen aanbieders, zijn efficiëntiewinsten behaald in sectoren zoals telecommunicatie en distributie, die voorheen sterk gereguleerd waren.",-4.34999999999998,22.933333333333334,7.083333333333333,2.2083333333333335,24.0,1.0,0.9583333333333334,170,53,24,23,1,1,11,8,10,2,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Onderzoek heeft aangetoond dat de communicatiediensten in Nederland ongeveer 32% goedkoper zijn dan in België en de prijzen van voedingsmiddelen gemiddeld 12% lager zijn dan in België.,22.763333333333353,19.68888888888889,5.7407407407407405,1.8518518518518519,27.0,1.0,0.7777777777777778,155,50,27,21,1,1,9,6,3,2,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"België heeft ook bezuinigingsmaatregelen genomen, privatiseringen doorgevoerd en loonmatiging toegepast om competitiever te worden en zich voor te bereiden op de Europese monetaire unie.",-14.924999999999997,24.6,6.708333333333333,2.3333333333333335,24.0,1.0,0.9166666666666666,161,56,24,22,1,1,10,9,7,0,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"De focus lag vooral op het herstellen van de Belgische concurrentiekracht in een globaliserende economie, en marktwerking in dienstensectoren was minder belangrijk.",7.614090909090933,21.527272727272727,6.409090909090909,2.090909090909091,22.0,1.0,0.9545454545454546,141,46,22,21,1,1,8,7,6,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,De overheid in België heeft ook gereageerd op externe schokken en verminderd concurrentievermogen door zelf banen te creëren of gebruik te maken van steunmaatregelen.,16.800000000000026,19.6,5.916666666666667,1.9583333333333333,24.0,1.0,0.9583333333333334,142,47,24,23,1,1,9,6,5,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Veel nieuwe banen zijn gecreëerd in sectoren die sterk afhankelijk zijn van overheidsfinanciering.,24.44000000000002,14.430769230769233,6.538461538461538,2.0,13.0,1.0,0.9230769230769231,85,26,13,12,1,1,4,3,3,2,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit heeft geleid tot een stijging van de overheidsuitgaven als percentage van het BBP en een achterstand in overheidsinvesteringen ten opzichte van consumptieve uitgaven, in tegenstelling tot Nederland.",6.193571428571449,22.62857142857143,6.178571428571429,2.0357142857142856,28.0,1.0,0.8214285714285714,173,57,28,23,1,1,10,8,6,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"België heeft ook maatregelen genomen als reactie op onverwachte schokken, maar deze waren minder gericht op langetermijnveranderingen.",5.450588235294159,16.211764705882356,6.823529411764706,2.176470588235294,17.0,1.0,0.9411764705882353,116,37,17,16,1,1,7,4,3,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Door de wisselende politieke besluitvorming heeft België het vertrouwen van bedrijven en burgers verloren.,23.42500000000002,22.742857142857144,6.571428571428571,2.0,14.0,1.0,1.0,92,28,14,14,1,1,7,6,2,0,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,De verschillen tussen België en Nederland komen duidelijk naar voren in de onderstaande statistieken en grafieken.,16.107500000000027,18.900000000000002,6.125,2.0625,16.0,1.0,0.9375,98,33,16,15,1,1,6,5,3,0,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het aandeel van overheidsuitgaven als percentage van het BBP begon vanaf de jaren '80 te dalen in zowel Nederland als België, maar in de laatste twee decennia is dit percentage in België weer gestegen tot 52% in 2019, tien procent hoger dan in Nederland.",31.42954545454549,21.236363636363638,4.681818181818182,1.5454545454545454,44.0,1.0,0.7727272727272727,206,68,44,34,1,1,10,4,7,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Als gevolg hiervan had België in 2019 een overheidsschuld die gelijk was aan 102,5% van het BBP, terwijl Nederland de overheidsschuld had verlaagd tot 50,9% van het BBP in 2019.",55.386250000000025,15.3,4.4375,1.40625,32.0,1.0,0.78125,142,45,32,25,1,1,6,2,9,1,2,0,0,0,0,0,0,1
Artikel 2 BN,SIMPLIFIED T4P2,"Een analyse van de Nationale Bank van België toont aan dat de overheidsuitgaven in België relatief hoog zijn op het gebied van algemeen bestuur, economische zaken en onderwijs.",27.343571428571455,19.771428571428572,5.25,1.7857142857142858,28.0,1.0,0.8571428571428571,147,50,28,24,1,1,8,6,1,1,0,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Sociale zekerheidsuitgaven zijn echter minder hoog, hoewel de sociale prestaties de afgelopen 20 jaar meer zijn gestegen dan het gemiddelde van de buurlanden.",21.646521739130463,19.63478260869565,5.826086956521739,1.9130434782608696,23.0,1.0,0.8695652173913043,134,44,23,20,1,1,8,6,2,2,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"De Nationale Bank van België bekritiseert ook het intensieve gebruik van subsidies, met name om de arbeidskosten te verlagen, wat de markt kan verstoren.",34.425000000000026,19.6,5.291666666666667,1.75,24.0,1.0,0.9166666666666666,127,42,24,22,1,1,8,6,6,0,1,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"De bezuinigingen die de Belgische overheid heeft doorgevoerd, hebben voornamelijk de overheidsinvesteringen, met name in infrastructuur, beïnvloed.",-14.455294117647018,20.917647058823533,7.470588235294118,2.411764705882353,17.0,1.0,0.9411764705882353,127,41,17,16,1,1,8,6,5,0,2,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit in tegenstelling tot Nederland, waar het aandeel overheidsinvesteringen twee keer zo groot is als in België.",40.2858823529412,11.505882352941178,5.529411764705882,1.7647058823529411,17.0,1.0,0.9411764705882353,94,30,17,16,1,1,4,2,1,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Bovendien wordt er vaak op gewezen dat de hoogte van de overheidsuitgaven niet evenredig is aan de kwaliteit van het overheidsbeleid en de onderliggende instituties.,12.260000000000023,21.200000000000003,5.6,2.0,25.0,1.0,0.84,140,50,25,21,1,1,8,7,5,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Onderzoeken tonen aan dat de prestaties van de Belgische overheid op dit gebied achterblijven bij die van Nederland.,38.165000000000035,13.866666666666667,5.444444444444445,1.7777777777777777,18.0,1.0,0.8888888888888888,98,32,18,16,1,1,6,3,1,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het hogere aantal ambtenaren in België, met name in het algemeen bestuur, is hiervoor verantwoordelijk.",33.690000000000026,14.0,5.733333333333333,1.8666666666666667,15.0,1.0,0.9333333333333333,86,28,15,14,1,1,5,3,0,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het aantal ambtenaren is in België de afgelopen twee decennia zelfs licht gestegen, terwijl het in de EU als geheel en vooral in Nederland is afgenomen.",37.27576923076926,16.553846153846155,4.8076923076923075,1.6923076923076923,26.0,1.0,0.8461538461538461,125,44,26,22,1,1,7,4,2,2,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Studies hebben aangetoond dat België aanzienlijke besparingen zou kunnen realiseren als het een vergelijkbaar aantal ambtenaren had als Nederland.,0.5394736842105203,20.231578947368423,6.684210526315789,2.210526315789474,19.0,1.0,0.9473684210526315,127,42,19,18,1,1,8,6,5,0,4,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"De verschillen in overheidsaanpak komen ook tot uiting in de reguleringslasten, waarbij Nederland minder regelgeving heeft dan België.",9.965000000000014,16.08888888888889,6.388888888888889,2.111111111111111,18.0,1.0,0.9444444444444444,115,38,18,17,1,1,6,4,4,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"De toegenomen en instabiele regelgeving in België, vaak als reactie op externe schokken en druk van belangengroepen, bevordert wantrouwen en belemmert de samenwerking tussen burgers.",5.492000000000022,24.400000000000002,6.2,2.08,25.0,1.0,0.92,155,52,25,23,1,1,12,9,8,0,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit leidt uiteindelijk tot een vicieuze cirkel waarin wantrouwen leidt tot meer regulering en overheidsinmenging, wat verstikkend kan zijn voor duurzame economische ontwikkeling.",3.2552173913043703,21.373913043478264,6.695652173913044,2.130434782608696,23.0,1.0,0.9130434782608695,154,49,23,21,1,1,9,7,7,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"In Nederland is de overheid zich juist meer terug gaan trekken en dit heeft geleid tot meer vertrouwen in de instellingen en het beleid, evenals meer onderling vertrouwen tussen burgers.",32.56500000000002,20.0,5.166666666666667,1.7,30.0,1.0,0.8333333333333334,155,51,30,25,1,1,9,6,2,1,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Bovendien heeft Nederland via sociaaleconomische pacten ingezet op samenwerking tussen belanghebbenden en coöperatieve oplossingen voor maatschappelijke problemen.,-49.29058823529411,25.623529411764707,8.588235294117647,2.823529411764706,17.0,1.0,1.0,146,48,17,17,1,1,10,8,5,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Het aantal stakingsdagen is in Nederland ook veel lager dan in België.,60.70500000000002,8.133333333333333,4.833333333333333,1.5833333333333333,12.0,1.0,0.9166666666666666,58,19,12,11,1,1,2,1,1,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Deze verschillen in beleid hebben uiteraard gevolgen voor de concurrentiepositie.,2.1050000000000253,20.0,7.1,2.3,10.0,1.0,1.0,71,23,10,10,1,1,4,4,1,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Nederland is gestegen naar de 4e plaats in de World Economic Forum-ranglijst.
",46.605000000000025,8.133333333333333,5.416666666666667,1.75,12.0,1.0,0.9166666666666666,65,21,12,11,1,1,4,1,3,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,De verschillende ontwikkeling heeft vooral te maken met het lagere aantal mensen dat werkt in België.,53.12000000000002,11.4,5.3125,1.625,16.0,1.0,1.0,85,26,16,16,1,1,2,2,0,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,Het inkomen per persoon kan namelijk worden opgesplitst in verschillende factoren die samen het inkomen per persoon vormen.,24.06500000000001,20.53333333333333,5.833333333333333,1.9444444444444444,18.0,1.0,0.8333333333333334,105,35,18,15,1,1,8,6,2,0,2,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit omvat de productiviteit per uur, het aantal gewerkte uren per werknemer, het percentage van de bevolking dat werkt (het percentage werkenden in de bevolking op werkende leeftijd) en tot slot het percentage van de bevolking op werkende leeftijd ten opzichte van de totale bevolking.",14.520000000000024,27.77777777777778,5.2444444444444445,1.7333333333333334,45.0,1.0,0.6,236,78,45,27,1,1,16,11,10,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Uit analyses blijkt dat het percentage van de bevolking op werkende leeftijd, noch de productiviteit (het inkomen per uur) of het aantal gewerkte uren per werknemer het negatieve verschil van België kan verklaren (de laatste twee elementen zijn respectievelijk 7% en 10% beter in België).",16.40000000000002,26.888888888888893,5.2444444444444445,1.711111111111111,45.0,1.0,0.8222222222222222,236,77,45,37,1,1,15,10,7,1,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het verschil kan bijna volledig worden verklaard door het lage percentage mensen dat werkt in België.
",63.69500000000002,11.4,5.3125,1.5,16.0,1.0,1.0,85,24,16,16,1,1,4,2,1,0,2,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"In 2019 had België een werkgelegenheidsgraad van 65,3%, terwijl Nederland een werkgelegenheidsgraad van 79,7% had.",40.2858823529412,11.505882352941178,5.529411764705882,1.7647058823529411,17.0,1.0,0.7647058823529411,94,30,17,13,1,1,4,2,4,0,2,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,"Het verschil tussen beide landen bedraagt 14,4%.",71.81500000000001,3.2,4.875,1.5,8.0,1.0,1.0,39,12,8,8,1,1,2,0,0,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P2,"Dit verschil heeft vooral te maken met de flexibelere arbeidsmarkt in Nederland, waar een groter deel van de bevolking (vooral deeltijds) werkt, maar ook met een langere carrièreduur in Nederland vergeleken met België (4 jaar langer voor mannen en 2 jaar langer voor vrouwen).",23.738636363636374,22.145454545454545,5.136363636363637,1.6363636363636365,44.0,1.0,0.7727272727272727,226,72,44,34,1,1,11,5,6,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P2,Het ziekteverzuim is ook lager in Nederland.,42.61571428571431,8.514285714285714,5.285714285714286,1.8571428571428572,7.0,1.0,1.0,37,13,7,7,1,1,2,1,1,1,0,0,1,0,0,0,1,0
